unnamed,Make,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Vehicle Size,city mpg,Popularity,MSRP,Price
5451,Volkswagen,diesel,150,4,AUTOMATED_MANUAL,front wheel drive,Compact,31,873,29495,450000
5452,Volkswagen,regular unleaded,170,4,AUTOMATIC,front wheel drive,Compact,25,873,27395,450000
5453,Volkswagen,diesel,150,4,MANUAL,front wheel drive,Compact,30,873,22345,450000
5454,Volkswagen,diesel,150,4,MANUAL,front wheel drive,Compact,30,873,25895,450000
5455,Volkswagen,regular unleaded,170,4,AUTOMATIC,front wheel drive,Compact,25,873,22395,450000
5456,Volkswagen,regular unleaded,170,4,AUTOMATIC,front wheel drive,Compact,25,873,20395,450000
5457,Volkswagen,regular unleaded,170,4,AUTOMATIC,front wheel drive,Compact,25,873,20675,450000
5458,Volkswagen,regular unleaded,170,4,AUTOMATIC,front wheel drive,Compact,25,873,27425,450000
5459,Volkswagen,regular unleaded,170,4,AUTOMATIC,front wheel drive,Compact,25,873,19595,450000
5460,Volkswagen,regular unleaded,170,4,AUTOMATIC,front wheel drive,Compact,25,873,22625,450000
5461,Volkswagen,regular unleaded,170,4,MANUAL,front wheel drive,Compact,25,873,18495,450000
5462,Volkswagen,regular unleaded,170,4,AUTOMATIC,front wheel drive,Compact,25,873,25225,450000
5463,Volkswagen,regular unleaded,170,4,MANUAL,front wheel drive,Compact,25,873,20175,450000
5464,Volkswagen,regular unleaded,170,4,MANUAL,front wheel drive,Compact,25,873,19575,450000
5465,Volkswagen,regular unleaded,170,4,AUTOMATIC,front wheel drive,Compact,25,873,21275,450000
5466,Volkswagen,regular unleaded,170,4,AUTOMATIC,front wheel drive,Compact,25,873,20995,450000
5467,Volkswagen,regular unleaded,170,4,AUTOMATIC,front wheel drive,Compact,25,873,22695,450000
5468,Volkswagen,regular unleaded,170,4,MANUAL,front wheel drive,Compact,25,873,21595,450000
5469,Volkswagen,regular unleaded,170,4,MANUAL,front wheel drive,Compact,25,873,19895,450000
5602,Ford,premium unleaded (required),550,8,MANUAL,rear wheel drive,Compact,12,5657,149995,450000
5603,Ford,premium unleaded (required),550,8,MANUAL,rear wheel drive,Compact,12,5657,149995,450000
5604,Volkswagen,premium unleaded (recommended),200,4,MANUAL,front wheel drive,Compact,21,873,26275,450000
5605,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Compact,24,873,31695,450000
5606,Volkswagen,premium unleaded (recommended),200,4,MANUAL,front wheel drive,Compact,21,873,24595,450000
5607,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Compact,24,873,25095,450000
5608,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Compact,24,873,27375,450000
5610,Volkswagen,premium unleaded (recommended),200,4,MANUAL,front wheel drive,Compact,21,873,29995,450000
5611,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Compact,24,873,29545,450000
5612,Volkswagen,premium unleaded (recommended),200,4,MANUAL,front wheel drive,Compact,21,873,27845,450000
5613,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Compact,24,873,31095,450000
5614,Volkswagen,premium unleaded (recommended),200,4,MANUAL,front wheel drive,Compact,21,873,28445,450000
5618,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Compact,24,873,28945,450000
5619,Volkswagen,premium unleaded (recommended),200,4,MANUAL,front wheel drive,Compact,21,873,23995,450000
5624,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Compact,24,873,25695,450000
5625,Volkswagen,premium unleaded (recommended),200,4,MANUAL,front wheel drive,Compact,21,873,26875,450000
5626,Volkswagen,premium unleaded (recommended),200,4,MANUAL,front wheel drive,Compact,21,873,30595,450000
5628,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Compact,24,873,27975,450000
5636,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Compact,24,873,29895,450000
5637,Volkswagen,premium unleaded (recommended),200,4,MANUAL,front wheel drive,Compact,21,873,29695,450000
5638,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Compact,24,873,30795,450000
5639,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Compact,24,873,25300,450000
5640,Volkswagen,premium unleaded (recommended),200,4,MANUAL,front wheel drive,Compact,21,873,24200,450000
5641,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Compact,24,873,25895,450000
5642,Volkswagen,premium unleaded (recommended),200,4,MANUAL,front wheel drive,Compact,21,873,30995,450000
5643,Volkswagen,premium unleaded (recommended),200,4,MANUAL,front wheel drive,Compact,21,873,30395,450000
5645,Volkswagen,premium unleaded (recommended),200,4,MANUAL,front wheel drive,Compact,21,873,28795,450000
5646,Volkswagen,premium unleaded (recommended),200,4,MANUAL,front wheel drive,Compact,21,873,25095,450000
5647,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Compact,24,873,28395,450000
5648,Volkswagen,premium unleaded (recommended),200,4,MANUAL,front wheel drive,Compact,21,873,27295,450000
5649,Volkswagen,premium unleaded (recommended),200,4,MANUAL,front wheel drive,Compact,21,873,28195,450000
5650,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Compact,24,873,31495,450000
5652,Volkswagen,premium unleaded (recommended),200,4,MANUAL,front wheel drive,Compact,21,873,24795,450000
5653,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Compact,24,873,26195,450000
5656,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Compact,24,873,32095,450000
5658,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Compact,24,873,27895,450000
5660,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Compact,24,873,29295,450000
5664,Volkswagen,premium unleaded (recommended),200,4,MANUAL,front wheel drive,Compact,21,873,26795,450000
5676,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Compact,24,873,26195,450000
5677,Volkswagen,premium unleaded (recommended),200,4,MANUAL,front wheel drive,Compact,21,873,29695,450000
5678,Volkswagen,premium unleaded (recommended),200,4,MANUAL,front wheel drive,Compact,21,873,25095,450000
5679,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Compact,24,873,30795,450000
5723,Toyota,regular unleaded,280,6,AUTOMATIC,all wheel drive,Midsize,27,2031,47300,450000
5724,Toyota,regular unleaded,280,6,AUTOMATIC,all wheel drive,Midsize,27,2031,49790,450000
5725,Toyota,regular unleaded,280,6,AUTOMATIC,all wheel drive,Midsize,27,2031,47850,450000
5726,Toyota,regular unleaded,280,6,AUTOMATIC,all wheel drive,Midsize,27,2031,50340,450000
5727,Toyota,regular unleaded,280,6,AUTOMATIC,all wheel drive,Midsize,27,2031,50485,450000
5728,Toyota,regular unleaded,280,6,AUTOMATIC,all wheel drive,Midsize,27,2031,47870,450000
5729,Toyota,regular unleaded,270,6,AUTOMATIC,all wheel drive,Midsize,18,2031,34750,450000
5730,Toyota,regular unleaded,270,6,AUTOMATIC,front wheel drive,Midsize,19,2031,31070,450000
5731,Toyota,regular unleaded,270,6,AUTOMATIC,all wheel drive,Midsize,18,2031,44140,450000
5732,Toyota,regular unleaded,270,6,AUTOMATIC,all wheel drive,Midsize,18,2031,38050,450000
5733,Toyota,regular unleaded,270,6,AUTOMATIC,all wheel drive,Midsize,18,2031,41650,450000
5734,Toyota,regular unleaded,270,6,AUTOMATIC,front wheel drive,Midsize,19,2031,42680,450000
5735,Toyota,regular unleaded,270,6,AUTOMATIC,all wheel drive,Midsize,18,2031,32530,450000
5736,Toyota,regular unleaded,185,4,AUTOMATIC,front wheel drive,Midsize,20,2031,29765,450000
5737,Toyota,regular unleaded,270,6,AUTOMATIC,front wheel drive,Midsize,19,2031,33290,450000
5738,Toyota,regular unleaded,270,6,AUTOMATIC,front wheel drive,Midsize,19,2031,36590,450000
5739,Toyota,regular unleaded,270,6,AUTOMATIC,front wheel drive,Midsize,19,2031,40190,450000
5740,Toyota,regular unleaded,270,6,AUTOMATIC,front wheel drive,Midsize,19,2031,34395,450000
5741,Toyota,regular unleaded,270,6,AUTOMATIC,all wheel drive,Midsize,18,2031,38775,450000
5742,Toyota,regular unleaded,185,4,AUTOMATIC,front wheel drive,Midsize,20,2031,30490,450000
5743,Toyota,regular unleaded,270,6,AUTOMATIC,all wheel drive,Midsize,18,2031,42375,450000
5744,Toyota,regular unleaded,270,6,AUTOMATIC,all wheel drive,Midsize,18,2031,44990,450000
5745,Toyota,regular unleaded,270,6,AUTOMATIC,all wheel drive,Midsize,18,2031,33475,450000
5746,Toyota,regular unleaded,270,6,AUTOMATIC,front wheel drive,Midsize,19,2031,43530,450000
5747,Toyota,regular unleaded,270,6,AUTOMATIC,front wheel drive,Midsize,19,2031,32015,450000
5748,Toyota,regular unleaded,270,6,AUTOMATIC,front wheel drive,Midsize,19,2031,40915,450000
5749,Toyota,regular unleaded,270,6,AUTOMATIC,all wheel drive,Midsize,18,2031,35855,450000
5750,Toyota,regular unleaded,270,6,AUTOMATIC,front wheel drive,Midsize,19,2031,37315,450000
6000,Volkswagen,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,Midsize,24,873,25270,450000
6001,Volkswagen,premium unleaded (recommended),200,4,MANUAL,front wheel drive,Midsize,22,873,26195,450000
6002,Volkswagen,premium unleaded (recommended),210,4,MANUAL,front wheel drive,Midsize,22,873,24170,450000
6003,Volkswagen,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,Midsize,24,873,29525,450000
6004,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Midsize,24,873,27295,450000
6006,Volkswagen,premium unleaded (recommended),200,4,MANUAL,front wheel drive,Midsize,22,873,28200,450000
6008,Volkswagen,premium unleaded (recommended),210,4,MANUAL,front wheel drive,Midsize,22,873,26420,450000
6009,Volkswagen,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,Midsize,24,873,27520,450000
6010,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Midsize,24,873,29300,450000
6011,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Midsize,24,873,25045,450000
6014,Volkswagen,premium unleaded (recommended),210,4,MANUAL,front wheel drive,Midsize,22,873,28425,450000
6016,Volkswagen,premium unleaded (recommended),200,4,MANUAL,front wheel drive,Midsize,22,873,23945,450000
6024,Volkswagen,premium unleaded (recommended),210,4,MANUAL,front wheel drive,Midsize,23,873,24535,450000
6025,Volkswagen,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,Midsize,24,873,30875,450000
6026,Volkswagen,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,Midsize,24,873,28555,450000
6027,Volkswagen,premium unleaded (recommended),210,4,MANUAL,front wheel drive,Midsize,23,873,29775,450000
6028,Volkswagen,premium unleaded (recommended),210,4,MANUAL,front wheel drive,Midsize,23,873,28855,450000
6029,Volkswagen,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,Midsize,24,873,27925,450000
6030,Volkswagen,premium unleaded (recommended),210,4,MANUAL,front wheel drive,Midsize,23,873,27455,450000
6032,Volkswagen,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,Midsize,24,873,25635,450000
6038,Volkswagen,premium unleaded (recommended),210,4,MANUAL,front wheel drive,Midsize,23,873,26825,450000
6041,Volkswagen,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,Midsize,24,873,29955,450000
6044,Volkswagen,premium unleaded (required),170,4,AUTOMATED_MANUAL,front wheel drive,Midsize,42,873,26990,450000
6045,Volkswagen,premium unleaded (required),170,4,AUTOMATED_MANUAL,front wheel drive,Midsize,42,873,24995,450000
6046,Volkswagen,premium unleaded (required),170,4,AUTOMATED_MANUAL,front wheel drive,Midsize,42,873,29325,450000
6047,Volkswagen,premium unleaded (required),170,4,AUTOMATED_MANUAL,front wheel drive,Midsize,42,873,31180,450000
6048,Volkswagen,premium unleaded (required),170,4,AUTOMATED_MANUAL,front wheel drive,Midsize,42,873,31895,450000
6049,Volkswagen,premium unleaded (required),170,4,AUTOMATED_MANUAL,front wheel drive,Midsize,42,873,25560,450000
6050,Volkswagen,premium unleaded (required),170,4,AUTOMATED_MANUAL,front wheel drive,Midsize,42,873,27645,450000
6051,Volkswagen,premium unleaded (required),170,4,AUTOMATED_MANUAL,front wheel drive,Midsize,42,873,30245,450000
6052,Volkswagen,regular unleaded,170,5,AUTOMATIC,front wheel drive,Compact,24,873,24210,450000
6053,Volkswagen,regular unleaded,170,5,AUTOMATIC,front wheel drive,Compact,24,873,21295,450000
6054,Volkswagen,diesel,140,4,MANUAL,front wheel drive,Compact,30,873,28120,450000
6057,Volkswagen,regular unleaded,170,5,MANUAL,front wheel drive,Compact,23,873,20195,450000
6059,Volkswagen,diesel,140,4,AUTOMATED_MANUAL,front wheel drive,Compact,29,873,28390,450000
6060,Volkswagen,diesel,140,4,AUTOMATED_MANUAL,front wheel drive,Compact,29,873,29220,450000
6061,Volkswagen,regular unleaded,170,5,AUTOMATIC,front wheel drive,Compact,24,873,25960,450000
6062,Volkswagen,diesel,140,4,AUTOMATED_MANUAL,front wheel drive,Compact,29,873,26640,450000
6064,Volkswagen,diesel,140,4,MANUAL,front wheel drive,Compact,30,873,25540,450000
6065,Volkswagen,diesel,140,4,MANUAL,front wheel drive,Compact,30,873,27290,450000
6066,Volkswagen,regular unleaded,170,5,AUTOMATIC,front wheel drive,Compact,24,873,21695,450000
6068,Volkswagen,diesel,140,4,AUTOMATED_MANUAL,front wheel drive,Compact,29,873,29495,450000
6069,Volkswagen,regular unleaded,170,5,MANUAL,front wheel drive,Compact,23,873,20595,450000
6070,Volkswagen,diesel,140,4,MANUAL,front wheel drive,Compact,30,873,28395,450000
6071,Volkswagen,diesel,140,4,AUTOMATED_MANUAL,front wheel drive,Compact,29,873,26895,450000
6073,Volkswagen,diesel,140,4,AUTOMATED_MANUAL,front wheel drive,Compact,29,873,28695,450000
6074,Volkswagen,regular unleaded,170,5,AUTOMATIC,front wheel drive,Compact,24,873,24395,450000
6075,Volkswagen,regular unleaded,170,5,AUTOMATIC,front wheel drive,Compact,24,873,26195,450000
6078,Volkswagen,diesel,140,4,MANUAL,front wheel drive,Compact,30,873,27595,450000
6079,Volkswagen,diesel,140,4,MANUAL,front wheel drive,Compact,30,873,25795,450000
6080,Volkswagen,regular unleaded,170,5,MANUAL,front wheel drive,Compact,23,873,20995,450000
6081,Volkswagen,diesel,140,4,AUTOMATED_MANUAL,front wheel drive,Compact,29,873,27665,450000
6082,Volkswagen,diesel,140,4,AUTOMATED_MANUAL,front wheel drive,Compact,29,873,30265,450000
6083,Volkswagen,diesel,140,4,MANUAL,front wheel drive,Compact,30,873,29165,450000
6084,Volkswagen,regular unleaded,170,5,AUTOMATIC,front wheel drive,Compact,23,873,26685,450000
6085,Volkswagen,regular unleaded,170,5,AUTOMATIC,front wheel drive,Compact,23,873,24885,450000
6086,Volkswagen,regular unleaded,170,5,AUTOMATIC,front wheel drive,Compact,23,873,22095,450000
6089,Volkswagen,diesel,140,4,MANUAL,front wheel drive,Compact,30,873,26565,450000
6092,Volkswagen,diesel,140,4,AUTOMATED_MANUAL,front wheel drive,Compact,29,873,29465,450000
6093,Volkswagen,diesel,140,4,MANUAL,front wheel drive,Compact,30,873,28365,450000
6094,Volkswagen,regular unleaded,170,4,AUTOMATIC,front wheel drive,Midsize,25,873,22325,450000
6095,Volkswagen,premium unleaded (recommended),210,4,MANUAL,front wheel drive,Midsize,23,873,29280,450000
6096,Volkswagen,regular unleaded,170,4,AUTOMATIC,front wheel drive,Midsize,25,873,23650,450000
6097,Volkswagen,regular unleaded,170,4,AUTOMATIC,front wheel drive,Midsize,25,873,25380,450000
6098,Volkswagen,diesel,150,4,AUTOMATED_MANUAL,front wheel drive,Midsize,31,873,25175,450000
6099,Volkswagen,premium unleaded (recommended),210,4,MANUAL,front wheel drive,Midsize,23,873,26920,450000
6100,Volkswagen,regular unleaded,170,4,MANUAL,front wheel drive,Midsize,25,873,20895,450000
6101,Volkswagen,diesel,150,4,MANUAL,front wheel drive,Midsize,31,873,21640,450000
6103,Volkswagen,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,Midsize,24,873,28020,450000
6104,Volkswagen,diesel,150,4,AUTOMATED_MANUAL,front wheel drive,Midsize,31,873,22740,450000
6105,Volkswagen,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,Midsize,24,873,30380,450000
6107,Volkswagen,diesel,150,4,MANUAL,front wheel drive,Midsize,31,873,24075,450000
6109,Volkswagen,regular unleaded,115,4,MANUAL,front wheel drive,Midsize,25,873,16215,450000
6111,Volkswagen,regular unleaded,115,4,MANUAL,front wheel drive,Midsize,25,873,17325,450000
6112,Volkswagen,regular unleaded,170,4,AUTOMATIC,front wheel drive,Midsize,25,873,20095,450000
6114,Volkswagen,regular unleaded,170,4,MANUAL,front wheel drive,Midsize,25,873,18995,450000
6115,Volkswagen,diesel,150,4,MANUAL,front wheel drive,Midsize,31,873,26410,450000
6119,Volkswagen,premium unleaded (required),170,4,AUTOMATED_MANUAL,front wheel drive,Midsize,42,873,31670,450000
6120,Volkswagen,regular unleaded,115,4,AUTOMATIC,front wheel drive,Midsize,23,873,18425,450000
6121,Volkswagen,diesel,150,4,AUTOMATED_MANUAL,front wheel drive,Midsize,31,873,27510,450000
6122,Volkswagen,regular unleaded,115,4,AUTOMATIC,front wheel drive,Midsize,23,873,19420,450000
6123,Volkswagen,regular unleaded,115,4,MANUAL,front wheel drive,Midsize,25,873,18320,450000
6125,Volkswagen,regular unleaded,170,4,AUTOMATIC,front wheel drive,Midsize,25,873,21995,450000
6126,Volkswagen,regular unleaded,150,4,AUTOMATIC,front wheel drive,Midsize,28,873,22325,450000
6127,Volkswagen,regular unleaded,170,4,AUTOMATIC,front wheel drive,Midsize,25,873,23650,450000
6128,Volkswagen,premium unleaded (recommended),210,4,MANUAL,front wheel drive,Midsize,23,873,29280,450000
6129,Volkswagen,regular unleaded,150,4,AUTOMATIC,front wheel drive,Midsize,28,873,19775,450000
6130,Volkswagen,regular unleaded,170,4,AUTOMATIC,front wheel drive,Midsize,25,873,25380,450000
6131,Volkswagen,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,Midsize,24,873,28020,450000
6132,Volkswagen,premium unleaded (recommended),210,4,MANUAL,front wheel drive,Midsize,23,873,26920,450000
6133,Volkswagen,regular unleaded,150,4,MANUAL,front wheel drive,Midsize,28,873,18675,450000
6136,Volkswagen,regular unleaded,170,4,AUTOMATIC,front wheel drive,Midsize,25,873,21995,450000
6137,Volkswagen,regular unleaded,150,4,MANUAL,front wheel drive,Midsize,28,873,18995,450000
6138,Volkswagen,regular unleaded,150,4,AUTOMATIC,front wheel drive,Midsize,28,873,20095,450000
6139,Volkswagen,regular unleaded,170,4,MANUAL,front wheel drive,Midsize,25,873,20895,450000
6140,Volkswagen,premium unleaded (required),170,4,AUTOMATED_MANUAL,front wheel drive,Midsize,42,873,31120,450000
6141,Volkswagen,regular unleaded,150,4,MANUAL,front wheel drive,Midsize,28,873,17680,450000
6143,Volkswagen,regular unleaded,150,4,AUTOMATIC,front wheel drive,Midsize,28,873,18780,450000
6144,Volkswagen,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,Midsize,24,873,30380,450000
6148,Volkswagen,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,Midsize,24,873,28995,450000
6149,Volkswagen,regular unleaded,150,4,AUTOMATIC,front wheel drive,Midsize,28,873,21995,450000
6150,Volkswagen,regular unleaded,150,4,MANUAL,front wheel drive,Midsize,28,873,20895,450000
6151,Volkswagen,regular unleaded,150,4,AUTOMATIC,front wheel drive,Midsize,28,873,18995,450000
6152,Volkswagen,regular unleaded,150,4,MANUAL,front wheel drive,Midsize,28,873,17895,450000
6153,Volkswagen,premium unleaded (recommended),170,4,AUTOMATIC,front wheel drive,Midsize,25,873,24995,450000
6154,Volkswagen,premium unleaded (recommended),210,4,MANUAL,front wheel drive,Midsize,23,873,27895,450000
6347,Toyota,regular unleaded,381,8,AUTOMATIC,four wheel drive,Midsize,13,2031,80155,450000
6348,Toyota,regular unleaded,381,8,AUTOMATIC,four wheel drive,Midsize,13,2031,83825,450000
6349,Toyota,regular unleaded,381,8,AUTOMATIC,four wheel drive,Midsize,13,2031,84325,450000
6513,Ford,regular unleaded,150,8,AUTOMATIC,rear wheel drive,Large,15,5657,2000,450000
6514,Ford,regular unleaded,150,8,AUTOMATIC,rear wheel drive,Large,15,5657,2000,450000
6519,Ford,regular unleaded,150,8,AUTOMATIC,rear wheel drive,Large,15,5657,2000,450000
6520,Ford,regular unleaded,150,8,AUTOMATIC,rear wheel drive,Large,15,5657,2000,450000
6712,Toyota,regular unleaded,132,4,AUTOMATIC,front wheel drive,Compact,25,2031,19685,450000
6713,Toyota,regular unleaded,158,4,AUTOMATIC,front wheel drive,Compact,21,2031,20755,450000
6714,Toyota,regular unleaded,158,4,MANUAL,front wheel drive,Compact,21,2031,19565,450000
6715,Toyota,regular unleaded,158,4,AUTOMATIC,all wheel drive,Compact,20,2031,21715,450000
6716,Toyota,regular unleaded,132,4,MANUAL,front wheel drive,Compact,26,2031,18845,450000
6717,Toyota,regular unleaded,158,4,AUTOMATIC,all wheel drive,Compact,20,2031,21715,450000
6718,Toyota,regular unleaded,132,4,MANUAL,front wheel drive,Compact,26,2031,18845,450000
6719,Toyota,regular unleaded,158,4,AUTOMATIC,front wheel drive,Compact,21,2031,20755,450000
6720,Toyota,regular unleaded,132,4,AUTOMATIC,front wheel drive,Compact,25,2031,19685,450000
6721,Toyota,regular unleaded,158,4,MANUAL,front wheel drive,Compact,21,2031,19565,450000
6722,Toyota,regular unleaded,132,4,AUTOMATIC,front wheel drive,Compact,25,2031,20115,450000
6723,Toyota,regular unleaded,158,4,AUTOMATIC,all wheel drive,Compact,20,2031,22415,450000
6724,Toyota,regular unleaded,158,4,MANUAL,front wheel drive,Compact,21,2031,20265,450000
6725,Toyota,regular unleaded,158,4,AUTOMATIC,front wheel drive,Compact,21,2031,21455,450000
6726,Toyota,regular unleaded,132,4,MANUAL,front wheel drive,Compact,26,2031,19275,450000
7008,Toyota,premium unleaded (required),138,4,AUTOMATED_MANUAL,rear wheel drive,Compact,22,2031,25645,450000
7009,Toyota,premium unleaded (required),138,4,MANUAL,rear wheel drive,Compact,23,2031,24645,450000
7010,Toyota,regular unleaded,138,4,AUTOMATED_MANUAL,rear wheel drive,Compact,23,2031,25895,450000
7011,Toyota,regular unleaded,138,4,MANUAL,rear wheel drive,Compact,23,2031,24895,450000
7012,Toyota,regular unleaded,138,4,AUTOMATED_MANUAL,rear wheel drive,Compact,23,2031,26145,450000
7013,Toyota,regular unleaded,138,4,MANUAL,rear wheel drive,Compact,23,2031,25145,450000
7014,Toyota,regular unleaded,135,4,MANUAL,rear wheel drive,Compact,19,2031,2000,450000
7015,Toyota,regular unleaded,200,4,MANUAL,rear wheel drive,Compact,18,2031,2078,450000
7016,Toyota,regular unleaded,200,4,MANUAL,rear wheel drive,Compact,18,2031,2254,450000
7017,Toyota,regular unleaded,135,4,MANUAL,rear wheel drive,Compact,19,2031,2000,450000
7018,Toyota,regular unleaded,135,4,MANUAL,rear wheel drive,Compact,19,2031,2038,450000
7019,Toyota,regular unleaded,200,4,MANUAL,rear wheel drive,Compact,18,2031,2462,450000
7064,Ford,regular unleaded,305,8,MANUAL,rear wheel drive,Compact,16,5657,3550,450000
7065,Ford,regular unleaded,305,8,MANUAL,rear wheel drive,Compact,16,5657,3206,450000
7066,Ford,regular unleaded,305,8,MANUAL,rear wheel drive,Compact,16,5657,3654,450000
7067,Ford,regular unleaded,305,8,MANUAL,rear wheel drive,Compact,16,5657,4059,450000
7068,Ford,regular unleaded,320,8,MANUAL,rear wheel drive,Compact,15,5657,4584,450000
7069,Ford,regular unleaded,320,8,MANUAL,rear wheel drive,Compact,15,5657,5193,450000
7070,Ford,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,Midsize,15,5657,41800,450000
7071,Ford,regular unleaded,300,6,MANUAL,rear wheel drive,Midsize,17,5657,29300,450000
7072,Ford,premium unleaded (recommended),310,4,MANUAL,rear wheel drive,Midsize,22,5657,34800,450000
7073,Ford,premium unleaded (recommended),310,4,MANUAL,rear wheel drive,Midsize,22,5657,25300,450000
7074,Ford,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,Midsize,15,5657,46170,450000
7075,Ford,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,Midsize,15,5657,32300,450000
7076,Ford,regular unleaded,300,6,MANUAL,rear wheel drive,Midsize,17,5657,23800,450000
7077,Ford,premium unleaded (recommended),310,4,MANUAL,rear wheel drive,Midsize,22,5657,29300,450000
7078,Ford,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,Midsize,15,5657,36300,450000
7079,Ford,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,Midsize,15,5657,36395,450000
7080,Ford,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,Midsize,15,5657,32395,450000
7081,Ford,regular unleaded,300,6,MANUAL,rear wheel drive,Midsize,17,5657,24145,450000
7082,Ford,premium unleaded (recommended),310,4,MANUAL,rear wheel drive,Midsize,20,5657,35145,450000
7083,Ford,premium unleaded (recommended),310,4,MANUAL,rear wheel drive,Midsize,22,5657,29645,450000
7084,Ford,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,Midsize,15,5657,41895,450000
7085,Ford,regular unleaded,300,6,MANUAL,rear wheel drive,Midsize,17,5657,29645,450000
7086,Ford,premium unleaded (recommended),310,4,MANUAL,rear wheel drive,Midsize,22,5657,25645,450000
7087,Ford,premium unleaded (recommended),310,4,MANUAL,rear wheel drive,Midsize,21,5657,25645,450000
7088,Ford,regular unleaded,300,6,MANUAL,rear wheel drive,Midsize,18,5657,24645,450000
7089,Ford,premium unleaded (recommended),310,4,MANUAL,rear wheel drive,Midsize,21,5657,29645,450000
7090,Ford,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,Midsize,14,5657,42145,450000
7091,Ford,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,Midsize,15,5657,36645,450000
7092,Ford,premium unleaded (recommended),310,4,MANUAL,rear wheel drive,Midsize,21,5657,35145,450000
7093,Ford,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,Midsize,15,5657,32645,450000
7189,Volkswagen,regular unleaded,150,5,AUTOMATIC,front wheel drive,Compact,20,873,20990,450000
7190,Volkswagen,regular unleaded,150,5,AUTOMATIC,front wheel drive,Compact,20,873,20525,450000
7192,Volkswagen,regular unleaded,150,5,AUTOMATIC,front wheel drive,Compact,20,873,24315,450000
7193,Volkswagen,regular unleaded,150,5,MANUAL,front wheel drive,Compact,20,873,17475,450000
7195,Volkswagen,regular unleaded,150,5,AUTOMATIC,front wheel drive,Compact,20,873,18550,450000
7198,Volkswagen,regular unleaded,150,5,MANUAL,front wheel drive,Compact,20,873,23240,450000
7199,Volkswagen,regular unleaded,150,5,AUTOMATIC,front wheel drive,Compact,20,873,25740,450000
7205,Volkswagen,regular unleaded,150,5,AUTOMATIC,front wheel drive,Compact,20,873,25990,450000
